title,rate,cuisine,location,address,street,price_from,price_till,url,description,opening_hours,wifi_available,smoking_area_available,outdoor_seat_available,full_time_available,vip_room_available,reservation_available,parking_area_available,review_11,review_12,review_13
BONDE,4.0,['Kafe'],Pasir Koja,,"Jl. Terusan Pasir Koja No. 16, Pasir Koja, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/bonde-pasir-koja,,Senin - Minggu (09:00 - 23:00),True,True,True,False,True,True,True,"Desain Cafe nya Unik!!BONDE CAFEGak cuman nyaman, mereka juga merhatiin estetika tiap ruangannya sehingga banyak spot buat foto..Aku lebih milih duduk di ruang depan yang ada coffee bar dengan desain nya yang estetik, selain itu ac nya kenceng jadi cocok kalo abis dari luar panas kann.Buat cemilannya aku masih keinget deeping sauce chicken popcorn mereka yang enakk itu...Untuk harganya standar yaa dengan 29k (lupa udah sama pajak atau belum) kamu udah bisa dapetin Belly Coffee yang merupakan signature ice coffee nya, tapi masih banyak pilihan makanan dan minuman lainnya juga.","Hari ini nyobain cafe baru lagi di Bandung. Emang ya kalau soal cafe di Bandung tuh gaada abisnya dan pada kreatif banget konsepnya. Bonde cafe ini lokasinya ada di jalan terusan pasirkoja, untuk lokasi agak jauh ya dan biasanya arah kesini tuh macet. Untuk konsepnya Bonde ini aku suka banget, berasa kaya lagi di art gallery. Tempatnya lumayan luas, ada area indoor berAC dan semi outdoor. Disini aesthestic banget, monochrome + ada lampu2 hologram gitu. Karena ini cafe, jadi ada makanan ringan, berat sampai dessert. Minumanpun lengkap dari perkopian, mocktail sampe milkshake ada. Hari ini aku coba:1. Pannacotta (35k): lumayan gede porsinya, hari ini rasa pannacottanya tuh coklat. Enak, gak terlalu manis tapi strawberry jamnya agak gimana gitu kaya kurang nyambung sama rasa pannacottanya kalau coklat.2. Bonde coffee (34k): ini iced coffee ditambah signature creamnya. Kopinya disini strong ya, tapi ga bikin asam lambung naik kok karena ga acidic. Signature creamnya rasanya unik, kaya ada hint melon gitu? Anyways, recommended buat dicoba!Overall, aku suka sama tempat ini. Tempatnya pewe dan eye pleasing. Pelayanannya juga super ramah dan makanannya cukup oke.",None
M Coffee Company,3.6,['Kafe'],Holis,,"Jl. Taman Holis Indah Blok C5 No. 63, Holis, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/m-coffee-company-holis,,Senin - Minggu (09:00 - 22:00),True,True,True,False,True,True,True,Berawal dari kegabutan mau ngopi dimana berujung di sebuah coffee shop yang bisa dibilang cukup aesthetic di dalam kompleks perumahan. Ga sangka sih bakalan nemuin yang kece kek gini di holis but it is what it is ternyata oke juga dan waktu pesan tertarik mencoba kopi dan cemilannya. Untuk kopinya sejujurnya cenderung B ajah nothing special tapi tahu lada garamnya best sih. Kasih bintang 6 kalau ada malahan!,None,None
Toastina - Sheraton Bandung Hotel & Towers,3.6,['Kafe'],Dago Atas,Sheraton Bandung Hotel & Towers,"Jl. Ir. H. Juanda No. 390, Dago Atas, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/toastina-sheraton-bandung-hotel-dan-towers-dago-atas,,Senin - Minggu (11:00 - 23:00),True,True,True,False,False,True,True,"Suka sama aneka cake and pastry disini cobain beberapa • Croissant : crunchy nya dapet lembut didalam cobain yg original dan tuna yang tunanya enak,  tunanya berasa banget gurih dan lembut• Mousse cake : pilih yang stawberry,  lembut banget manis nya pas karena ada rasa strawberry nya yang asem. • Cheese cake : cakenya lembut,  kejunya juga lembut manisnya pas .• Cafe latte : kopi nya cukup berasa tapi menurut aku masih berasa creamy tidak perlu tambahan gula udah enak.","Balik lagi kesini, sekalian lewat gitu karena pas juga lagi jamnya promo. Lewat jam 7 malam katanya slice cakenya diskon 50% terus yang whole cakenya diskon 30%. Sibuk milih2 dan tanya2 akhirnya pesan yang peuyeum cake gitu sama roll cake cokelat. Usut punya usut ternyata ga termasuk whole cake dong. Jadi yang whole cake nya itu cuma beneran yang tart ultah gitu aja. Padahal tadi udah tanya mastiin bener ga, termasuk ga, dll. Yaudah deh lenyap diskonnya. Untung kalau dari segi rasa sih enak, manisnya pas di lidah saya.","Bicara soal ngopi dan ngedessert cantik, saya kemarin ini nemuin tempat yang nyaman dan tidak menguras kantong pada jam-jam tertentu. Berhubung sedang ada keperluan di Sheraton, saat mau ke parkiran dan pulang eh lihat ada coffee shop hotel yang ada promo 50% off untuk slice cake dan sandwich serta 30% off untuk whole cakenya. Gilanya lagi promonya setiap hari dari jam 7 sampai 10 malam! Menggiurkan banget. Saya pesan beberapa jenis slice cake, cukup enak untuk ukuran hotel, rasanya cenderung sedikit terlalu manis untuk saya pribadi."
The Jus & Tim,3.6,['Kafe'],Pasir Kaliki,,"Jl. Pasir Kaliki No. 64, Pasir Kaliki, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/the-jus-dan-tim-pasir-kaliki,,Senin - Minggu (11:00 - 19:00),True,True,False,False,False,False,True,Sebenernya udah nemu tempat ini dari lama cuma tiap mau mampir selalu gajadi aja. Ternyata jualan utamanya tuh selain aneka jus ada juga makanan berat dan camilannya. Kirain cuma ada jus doang abisnya. Harganya cukup tinggi untuk ukuran jus2an dan buat saya pribadi rasanya sih yah standar jus gitu nothing special. Pelayanannya yang agak kurang sih saat banyak pembeli jadi sangaaaat lama dan lelet.,"Kalo pulang kerja sering lewat sini sih, dan ternyata disini ada tempat makan namanya The Jus & Tim. Disini tempatnya gak terlalu besar ya, buat nongki-nongki cocoklah. Disini menunya itu spesialis rice bowl dan jus. Menu baru disini juga ada chicken wings gitu. Yak, sebagai pecinta chicken wings hehe saya pesan Wingzy Box dan untuk minumnya saya pesan Frosty Milo. Wingzy Box ini isinya sayap ayam yang digoreng tepung sama ada french fries. Oh ya, disini juga kalian bisa pilih sausnya yaitu western dan Asia. Kalo yang western ada US mushroom, UK cheese, french mayo, Portuguese BBQ dan Italian. Kalo saus Asia nya ada sambal matah, red java, Singapore, seaweed, dan Japan curry. Disini aku pilih yang Italian karena direkomendasi sama si mbaknya hehe. Rasanya? ENAAAAAAKKKK. Porsinya banyak banget OMG bikin kenyang. Tapi saus Italian ini lebih cenderung asam, but it's okay for me. Keknya ini tempat chicken wings terenak setelah wingz o wingz Kalo untuk minumnya, Frosty Milo.... Ini sih kayak Milo di blender gitu gak ada yang spesial. Dan yang aku pesan ini terlalu manis Overall, makan di The Jus & Tim ini tidak mengecewakan. Cuma tempat nya kecil. Disini tersedia WiFi sama colokan juga ya, WiFi nya kenceng lhoooo. Next mau kesini lagi ah","YASSSS akhirnya mimin kesampaian juga cobain Es Kepal Milo yang lagi viral 😂 Mimin ngiler banget setiap liat postingan tentang Es Kepal Milo. Es ini berasal dari Malaysia 🇲🇾 Isinya itu ada es serut, susu milo yang kentel banget, susu milo bubuk, oreo, cereal sejenis coco crunch, astor. Menurut mimin rasanya ngga terlalu spesial, mungkin karna mimin sering minum susu milo 😅 tapi mimin seneng banget bisa ngerasain makanannya yg lagi hits ini 👌"
Dago Bakery,3.57,['Kafe'],Dago Atas,,"Jl. Ir. H. Juanda No. 497A, Dago Atas, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/dago-bakery-dago-atas,,Senin - Minggu (07:00 - 21:00),True,True,False,False,True,True,True,"Hula...Waktu ke bandung ga sengaja ngelewatin cafe/bakery ini karena deket sama warung taru.Kirain bakal bisa liat view yg bagus dari sini sambil ngopi, ternyata tidak pemirsah...Well, lantai bawahnya itu khusus bakery.Pas aku masuk situ, bakerynya sepi banget.Roti2 yg disajikan pun sedikit banget pilihannya.Oke akhirnya coba nongkrong di cafenya.Pesen bitterballen & jus strawberry.Tp rasanya mengecewakan.. bitterballennya ketauan banget frozen & gorengnya ngak bagus jd di dalemnya masih berasa agak mentah gitu..Jus strawberry mengecewakan karena dicampur syrup :(Tempatnya dekorasinya bagus.Cuman ACnya sama sekali gak dinyalain..Kudu request dlu ke mbaknya, baru deh dinyalain..Duh sayang banget tempat ini aku kira bakalan nyaman buat nongkrong krn tampilan dari luarnya bagus bingit.. hiks :(","Keinginan untuk menghadiahkan oleh-oleh bagi seorang teman kos (mumpung saya lagi main ke bandung) membuat saya mampir ke sini.       Meskipun ... ya .. sebenarnya sudah lama saya penasaran dengan Bakery ini. Bakery yang kalau dari luar terlihat sangat ""kekafe-kafean"". Ternyata memang benar, begitu saya masuk, ternyata tempat ini juga menjual kopi.. hehe       Namun sesuai dengan tujuan saya, saya pun tidak memesan kopi. Saya hanya memesan kue besar yang paling murah, agar bisa dinikmati teman saya. Pilihan jatuh kepada Brownies seharga 45k (sebenarnya sedang ingin Pie Susu tapi katanya mereka sedang tidak jualan itu) sad         Overall, sejujurnya saya tidak terlalu terkesima dengan rasa browniesnya yang biasa saja. Saya malah terkesima dengan interior Dago Bakery yang enak dipandang. Mungkin juga enak ditongkrong (ya semoga). Begitulah ... Hmm jadi, pantaskah direkomendasikan?","Saya suka banget banget deh ama ini tempat .. selain karena lucu dan instagramble banget, cita rasa makanan nya enak loh . Jd ga cuma jual tempat, tp juga makanan yang dijual cita rasa nya enak .. Kalo emang cuma tujuan photo aja, bisa juga karena kalo masuk ke sini pasti kena biaya 10.000 per orang ( di atas 2 tahun harus bayar ). Untuk makan, qt mesen lagi di dalam .. dari menu yang ada . Rata-rata harga makanan nya 35.000an .. dan minuman nya 20.000an gitu .. Menu yang saya cb makan : 🥄 nasi ayam geprek : enak banget .. ayam nya empuk dan terkstur nya halus banget 🥄 laksa : enak .. kuah santen nya berasa banget .. lontong nya juga pas kenyal ny .. bihun nya ok juga .. apalagi dikasih daun kemangi, makin ok 🥄 nasi timbel komplit : enak loh .. asin ayam nya itu beda banget ama ayan goreng laen ny .. dan emang halus dan empuk pula ..🥄 lemon tea : wangi .. seger .. pas rasa asem dan manis nya .. 🥄 pizza sosis : enakk banget .. sosis nya berasa dan saos nya enak banget .. asem manis gt saos nya ..Pelayanan ok .. cuma emang karena tenpat ini selalu penuh, jd makanan yang keluar pun emang agak lama gitu .."
Zoogala Roastery,3.8,['Kafe'],Burangrang,,"Jl. Talaga Bodas No. 75, Burangrang, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/zoogala-roastery-burangrang,,Senin - Minggu (09:00 - 22:00),True,True,True,False,True,True,True,"Akhirnya aku mencoba Kopi nya Zoogala nih guys, yang denger2 katanya Roastery nya itu ciptaan anak ITB dengan teknologi infrared gitu lah jadi lebih ramah lambung si hasil roastingnya.Aku pesan :- Es Kopi Susu Creamy -> enak sih jenis coffeenya light dengan rasa creamy dan sweet yang pas (request less sweet)- Hot Americano -> mantep banget sih coffee nya itu tetap terasa strong enough eapresso nya tapi bisa menghasilkan ramah ke lambung gitu, jadi gak takut mau minum kapan juga.",None,None
Agatha Koffie,3.8,['Kafe'],Sumatera,,"Jl. Natuna No. 9, Sumatera, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/agatha-koffie-sumatera,,Senin - Minggu (10:00 - 22:00),True,True,True,False,False,False,True,"Cobain Kopi Susunya Agatha di Bazaar Culinary guys, aku pesan Es Kopi Susunya dengan request gula 5ML. Overall rasanya typical kopi susu creamy gitu sih lumayan enak walau emang espresso nya itu kayanya udah jadi deh jadi gak bikin langsung (mungkin karena emang lagi dibazaar). But, so far so good rasanya sih✨",None,None
Kalijodo Coffee,3.8,['Minuman'],Merdeka,"Bandung Indah Plaza, Lantai 1","Jl. Merdeka No. 56, Merdeka, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kalijodo-coffee-merdeka,,Senin - Minggu (10:00 - 22:00),False,False,False,False,False,False,True,"Berburu kopi buat buka puasa tapi terlalu strong pilihan nya avocado coffee dari Kalijodo coffee yang lokasinya ada di BIP, avocado nya smooth espresso nya cukup berasa manisnya pas rasa nya oke aku suka sayang nya hanya untuk coffee to go tidak ada tempat buat diem lama, tapi ga nyesel sih rasa nya oke dan creamy nya dari ice cream chocolate dan diberi sedikit coklat seres .",None,None
Ipok Aleuh,3.8,['Kafe'],Dago Atas,,"Jl. Bukit Pakar Utara No. 150, Dago Atas, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/ipok-aleuh-dago-atas,,"Selasa - Minggu (10:00 - 22:00), Senin Tutup",False,True,True,False,False,False,True,"Untuk menuju ke tempat ini bisa dilalui dengan tiga jalan. Yang pertyama melalui Jl. Bukit Pakar Utara atau searah dengan Tebing Keraton, yang kedua melalui Dago Resort lalu ke Kampung Mekarsaluyu tembus ke Jalan Pasir Pagor - Pasanggrahan lalu Baru Tunggul, yang ketiga melalui Bojongkoneng ke atas lagi yang tembus di Kampung Mekarsaluyu. Tapi jalan paling enak yaitu melalui Bukit Pakar Utara, karena jika melalui Pasir Pagor akan melewati jalan berkerikil lumayan terjal. Kebetulan kami ke tempat ini melalui Mekarsaluyu, karena sudah lewat jalan Bukit Pakar Utara tapi terhalang oleh pengaspalan di depan Tebing Keraton. Setelah bersusah payah melalui jalan yang susah, kami menemukan kedai Ipok Aleuh.  Sesampainyanya di sini, ternyata kedai ini masih tutup. Muka kami jelas kecewa.  Karena tak ingin kecewa berlebih, kami mencoba turun ke bawah mencari tau apakah buka atau tidak. Ternyata di bagian bawah ada orang. Mereka ternyata adalah waiters Ipok Aleuh. Ternyata katanya baru siap-siiap buka. Waktu menunjukan pukul 13.00 lewat.   Di instagram tertera jam buka pukul 10.00. 
Nah di sini aku memesan kopi keclak rasa nangka. Aku minta kandungan espressonya sedikit karena nggak mau asam lambungku naik. Tapi seriously ini enak. Aroma dan rasa nangkanya kerasa banget. Untuk variasi cemilannya memang tidak terlalu banyak sih. Jadi tempatnya ini bener-bener di pinggir jalan. Pemandangan yang disuguhkan adalah perkebunan/ladang yang ada di lereng bukit. Tempatnya ada yang dipinggir jalan, dan ada yang turun ke bawah menyatu dengan rimba.",None,None
Moska Coffee,3.2,['Kafe'],Riau,,"Jl. Cimanuk No. 5A, Riau, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/moska-coffee-riau,,Senin - Minggu (13:00 - 20:00),True,True,True,False,False,True,False,Yah dengan adanya Ppkm terpaksa harus tutup dan jadi mereka rencana buat ngerenovasi coffee shopnya. Jadi lebih nyaman si dari sebelumnya. Jadi aku pesen mocktail nya yang flores. Untuk rasanya segerrr dan fresh gituu!! enak enak mungkin kalo ada waktu lagi aku coba menu lain nya. tapi aku berharap cepet ada v60 nya sih hehe,"Ini untung ya pake kupon perkul, kalo engga mah udah bakalan ngamuk2 deh. Asli. Pertama masuk tanya soal kupon, mba2 di cashier ga tau apa2 ampe ada mas2 1 yang tadinya duduk2 di depan masuk n bantuin. Pas pesen juga saya tanya soal menunya kayak ga paham gitu isinya apa aja dll. Pas ditanya udah 100 kan ya? Masa dibilang belum baru 75 padahal udah pesen 1 tea macchiato 25rb, 1 yakult 25rb, dan 3 es kopi @20rb! Kan 1 teh, 1 yakult, 1 kopi mas masing2 25rb. Geje ga sih sumpah! Lagi sepi loh ini ga sibuk ga riweuh. Nunggu minuman dibuat juga LAMA! Lama hei lama ampir 30 menit nunggu 5 cup 3 minuman. Padahal simple kan? Terus pas dateng sealnya juga ada yang ga bener ampir tumpah deh minumannya. Setelah dicoba OMG, yang macchiato tea monmaap ancur seancur2nya unforgiveable! Cuma putih agak kentel butek gitu tehnya ga kerasa, manis gaada, susu juga kayak aroma doang. Confusing! Es kopinya slightly better tapi tetep belum bikin saya mau minum gelas kedua! Aduh.","Nyobain non kopinya, pilih strawberry with yakult : strawberry syrup dengan susu yang creamy dengan yakult, manis creamy dan asem dari yakult nya cukup segervdan ga terlalu manis menurut aku, pelayanan nya cukup baik menurut aku tapu tempatnya tidak terlalu luas."
Penka 1967,3.8,['Kafe'],Laswi,,"Jl. Laswi No. 26, Laswi, Bandung",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/bandung/penka-1967-laswi,,Senin - Minggu (10:00 - 22:00),False,True,True,False,False,False,True,"Mumpung Penka 1967 tepat disebelah Jabarano, sekalian aja aku mampir buat cobain makanan & minumannya.Yang aku pesan :Canai Cheese -> Paduan mozzarella cheese, sunny side up egg, dengan canai bread with salad. Overall rasanya enak dan mengenyangkan sih + bergizi juga ada protein serat dan karbohidrat dalam 1 roti. Paling bisa ditambah sedikit seasoning ke canai nya.Hot Cappuccino -> overall rasanya lumayan lah espresso blend standar dengan latte + foam yang oke (buat aku sih ini lebih ke dosis coffee latte ya jadi masih lebih light dari cappuccino karena coffee nya terlalu light condong latte lebih terasa)Pelayanannya Bagus & Tanggap + Ambience nya Cozy sih Music Playlistnya enak, dan aku duduk di bagian semi outdoornya bisa langsung mandang lalu lintas jalanan. Sayangnya Wi-Fi dia jelek banget sampe gabisa dipake sama sekali wkwk.",None,None
Tell Me About Coffee,3.8,['Kafe'],Kopo,,"Jl. Taman Kopo Indah III Blok G No. 6B, Kopo, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/tell-me-about-coffee-kopo,,"Senin - Sabtu (09:00 - 17:00), Minggu Tutup",False,False,False,False,False,False,False,"Nyobain kopi dari teman kantor, overall rasa kopinya lumayan enak cuman karena gak request less sugar (normal) jadi buat ku agak kemanisan aftertastenya.",None,None
Mikha Coffee & Roastery,3.8,['Kafe'],Kota Baru Parahyangan,"Ruko Pariwarna Niaga Kulon, No. 9","Jl. Parahyangan Raya, Kota Baru Parahyangan, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/mikha-coffee-dan-roastery-kota-baru-parahyangan,,Senin - Minggu (11:00 - 23:00),True,True,True,False,False,True,True,"Jadi ini si croissantnya tiramisu cream yang manis. Lalu di luarnya ada banyak almond as topping. Ini lumayan menetralkan rasa tiramisu yang terbilang manis. Ukuran croissant yang besar pun bikin makan 1 tuh cukup ngenyangin. Untungnya croissantnya cukup flaky jadi agak airy rasanya, ga sampe blenek gitu",None,None
Kedai Jante,3.8,['Kafe'],Laswi,,"Jl. Garut No. 2, Laswi, Bandung",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/bandung/kedai-jante-laswi,,Senin - Minggu (10:00 - 20:00),False,True,True,False,False,False,False,"Tempatnya nyatu sama perpustakaan, tapi di bagian tempat ngopi nya juga di sediain buku2 untuk dibaca sambil ngopi, pesen es kopi susunya se gelas penuh dan rasanya ga begitu berasa, ternyata disana juga ada rawon tapi gada di menu aku juga coba rawonnya dan nasinya seabreg penuh banget gak pelit, dan aku gak begitu suka sih sama rawon dan itu pertama kali coba rawon disana",None,None
